	id	site	title	pageviews
20782647	Q96	frrwiki	Meksiko	134
20798503	Q95	cvwiki	Google	188
20802623	Q80	scowiki	Tim_Berners-Lee	141
20805197	Q87	huwiki	Alexandria_(Egyiptom)	652
20808997	Q95	mkwiki	Гугл	190
20825357	Q89	nsowiki	Apole	97
20831358	Q96	nsowiki	Mexico	140
20831563	Q99	hywiki	Կալիֆոռնիա	308
20840021	Q86	aswiki	মূৰৰ_বিষ	35
20864883	Q90	azbwiki	پاریس	137
20871523	Q83	fywiki	MediaWiki	95
20890494	Q96	piwiki	मेक्सिको	131
20907126	Q86	lgwiki	Okulumwa_omutwe	32
20914924	Q97	kabwiki	Agaraw_Aṭlasi	69
20914936	Q98	kabwiki	Agaraw_Amelwi	77
20926673	Q89	iowiki	Pomo	51
20933344	Q90	wuuwiki	巴黎	150
20947511	Q99	ladwiki	Kalifornia	191
20949699	Q94	azbwiki	اندروید	97
20953051	Q94	viwiki	Android_(hệ_điều_hành)	2223
20963212	Q82	jvwiki	Printer	24
20969936	Q99	kabwiki	Kalifurnya	193
20971842	Q89	ptwiki	Maçã	4386
20988331	Q89	hifwiki	Aapul	54
20988337	Q89	kkwiki	Алма	895
20990215	Q81	arwiki	جزر	327
20998337	Q88	urwiki	الیگزینڈریا،_ورجینیا	7
21023967	Q98	azbwiki	بؤیوک_اوقیانوس	83
21024329	Q82	pawiki	ਪ੍ਰਿੰਟਰ	22
21034491	Q89	nvwiki	Bilasáana	53
21035705	Q99	urwiki	کیلیفورنیا	193
21046013	Q89	iswiki	Epli	60
21068500	Q95	maiwiki	गुगल	169
21072600	Q89	jawiki	リンゴ	6484
21073314	Q89	zhwiki	苹果	4856
21073315	Q89	wuuwiki	苹果	52
21077372	Q83	aswiki	মিডিয়াৱিকি	95
21088344	Q89	viwiki	Táo_tây	475
21096509	Q80	newiki	टिम_बर्नर्स_ली	77
21096564	Q80	maiwiki	टिम_बर्नर्स_ली	84
21129894	Q99	azbwiki	کالیفورنیا_ایالتی	188
21143248	Q94	bnwiki	এনড্রয়েড_(অপারেটিং_সিস্টেম)	199
21146210	Q96	lijwiki	Méscico	136
21153877	Q98	scwiki	Otzèanu_Patzìficu	73
21156433	Q84	azbwiki	لندن	202
21163922	Q85	kaawiki	Al-Qahira	31
21210417	Q87	wuuwiki	亚历山大港	29
21227848	Q90	mtwiki	Pariġi	145
21257553	Q94	mrwiki	अॅन्ड्रॉइड	118
21258296	Q83	arzwiki	ميدياويكى	91
21268337	Q89	nlwiki	Appel_(vrucht)	1187
21270367	Q89	hewiki	תפוח	1134
21272642	Q89	fawiki	سیب	2760
21292470	Q89	kywiki	Алма	89
21313822	Q87	kabwiki	Taskendrit	30
21328999	Q87	iewiki	Alexandria	31
21332021	Q89	elwiki	Μήλο	790
21338629	Q89	mhrwiki	Олма	46
21349034	Q89	pnbwiki	سیب	74
21359444	Q89	bswiki	Jabuka	242
21363313	Q85	bxrwiki	Каир	35
21373022	Q94	papwiki	Android	155
21376919	Q81	kowiki	당근	209
21396487	Q89	thwiki	แอปเปิล	647
21406045	Q96	bxrwiki	Мексикэ	145
21420727	Q85	kiwiki	Cairo	37
21437313	Q84	csbwiki	Londin	190
21440280	Q94	ttwiki	Android	103
21452393	Q89	bgwiki	Ябълка	558
21455950	Q95	tetwiki	Google	162
21456393	Q82	kkwiki	Принтер	352
21457082	Q88	ruwiki	Алегзандрия_(Виргиния)	375
21468396	Q83	alswiki	MediaWiki	98
21476986	Q83	sdwiki	ميڊياوڪي	91
21496625	Q80	hywiki	Թիմ_Բերներս_Լի	128
21497712	Q98	minwiki	Lautan_Pasifik	79
21502339	Q90	lrcwiki	شأر_پاریس	135
21514661	Q83	iswiki	MediaWiki	94
21518561	Q89	tnwiki	Apole	83
21529268	Q85	xmfwiki	კაირო	43
21538291	Q84	gnwiki	Lóndyre	189
21574422	Q83	newiki	मिडियाविकी	92
21578557	Q91	newwiki	अब्राहम_लिन्कन	56
21579653	Q96	adywiki	Мексикэ	166
21579656	Q97	adywiki	Атлант_Океан	73
21579657	Q84	adywiki	Лондон	191
21579678	Q90	adywiki	Париж	140
21579864	Q85	adywiki	Каир	35
21596684	Q86	swwiki	Maumivu_ya_kichwa	35
21603806	Q83	tgwiki	MediaWiki	94
21612225	Q84	smwiki	Lonetona	195
21615244	Q83	iawiki	MediaWiki	92
21623180	Q99	smwiki	Kalefonia	181
21629984	Q89	kowiki	사과나무	567
21633774	Q91	smwiki	Aperaamo_Linikone	53
21637270	Q97	smwiki	Vasa_Atalani	72
21637286	Q90	smwiki	Pale	141
21639826	Q96	smwiki	Mekisikō	148
21648089	Q89	trwiki	Elma	4654
21672307	Q86	brwiki	Poan-benn	31
21685329	Q85	cewiki	КъахӀира	38
21720643	Q97	sdwiki	ائٽلانٽڪ_سمنڊ	75
21730456	Q80	minwiki	Tim_Berners-Lee	71
21741224	Q90	nywiki	Paris	147
21741472	Q85	nywiki	Cairo	36
21765706	Q89	bawiki	Алма	89
21779979	Q84	nywiki	London	233
21781313	Q90	bmwiki	Paris	134
21781410	Q84	bmwiki	London	194
21823397	Q91	lmowiki	Abraham_Lincoln	63
21827405	Q84	lrcwiki	لندن	190
21870396	Q97	nahwiki	Atlántico_ailhuicatl	75
21873572	Q98	sowiki	Badweynta_Baasifiga	79
21879476	Q88	scowiki	Alexandria,_Virginie	9
21890332	Q96	viwiki	México	2004
21891725	Q91	wuuwiki	亚伯拉罕·林肯	67
21894526	Q84	wawiki	Londe	183
21900421	Q89	vlswiki	Appel	56
21909171	Q90	stqwiki	Paris_(Stääd)	140
21913682	Q87	cebwiki	Alexandria_(kapital_sa_lalawigan_sa_Ehipto)	28
21915798	Q94	pawiki	ਐਂਡਰੌਇਡ_(ਔਪਰੇਟਿੰਗ_ਸਿਸਟਮ)	112
21936641	Q80	xmfwiki	ტიმ_ბერნერს-ლი	84
21966586	Q99	bhwiki	कैलिफोर्निया	184
21970749	Q96	jamwiki	Mexiko	152
21970866	Q97	jamwiki	Atlantik_Uoshan	67
21970867	Q98	jamwiki	Pasifik_Uoshan	82
21971796	Q84	jamwiki	Landan	205
21972574	Q91	nywiki	Abraham_Lincoln	59
21973367	Q91	jamwiki	Abraham_Lincoln	57
21995430	Q90	jamwiki	Paris	146
22008712	Q91	azbwiki	آبراهام_لینکلون	70
22012991	Q89	mdfwiki	Марь	43
22017140	Q85	liwiki	Caïro	37
22031451	Q88	barwiki	Alexandria,_Virginia	8
22050181	Q94	arzwiki	اندرويد	105
22060229	Q99	xmfwiki	კალიფორნია	173
22071848	Q82	diqwiki	Çapxane	32
22082579	Q80	iawiki	Tim_Berners-Lee	86
22101203	Q97	htwiki	Oseyan_atlantik	78
22108880	Q81	brwiki	Karotez	15
22126665	Q83	arwiki	ميدياويكي	262
22127441	Q84	lnwiki	Lóndɛlɛ	187
22137642	Q99	kuwiki	Kalîforniya	187
22180116	Q80	amwiki	ቲም_ባርነርስ_ሊ	78
22180292	Q81	afwiki	Wortel_(groente)	25
22180576	Q88	huwiki	Alexandria_(Virginia)	25
22287532	Q89	mlwiki	ആപ്പിൾ	73
22356630	Q95	cdowiki	Google	162
22360727	Q96	jawiki	メキシコ	12839
22446405	Q89	cywiki	Afal	62
22479515	Q86	fywiki	Pineholle	35
22520008	Q87	kuwiki	Îskenderiye	35
22522125	Q95	itwiki	Google_(azienda)	4026
22541529	Q98	stqwiki	Pazifisken_Ozean	72
22541540	Q97	stqwiki	Atlantisken_Ozean	68
22544198	Q80	astwiki	Tim_Berners-Lee	98
22554355	Q89	idwiki	Apel	1594
22582449	Q88	trwiki	Alexandria,_Virginia	41
22587127	Q83	kmwiki	មេឌាវិគី	94
22608613	Q95	zhwiki	Google	60931
22619485	Q99	hakwiki	California	193
22630140	Q85	cdowiki	Cairo	36
22634011	Q86	kawiki	თავის_ტკივილი	80
22648055	Q89	bnwiki	আপেল	114
22658099	Q94	sdwiki	اينڊروئيڊ	95
22664867	Q86	azbwiki	باش_آغری‌سی	35
22684719	Q83	afwiki	MediaWiki	139
22691257	Q94	tcywiki	ಆಂಡ್ರಾಯಿಡ್	99
22706542	Q91	hakwiki	Abraham_Lincoln	63
22707442	Q96	ladwiki	Meksiko	186
22710733	Q89	tawiki	ஆப்பிள்	114
22717301	Q98	fjwiki	Pasifik	90
22719664	Q95	bgwiki	Гугъл_(компания)	806
22726770	Q90	chwiki	Paris	145
22727737	Q90	glkwiki	پاريس	135
22737500	Q90	nrmwiki	Paris	146
22741302	Q99	tgwiki	Калифорния	194
22741878	Q89	hrwiki	Jabuka	796
22759363	Q90	hakwiki	Pâ-lì	144
22777271	Q91	maiwiki	अब्राहम_लिङ्कन	60
22778780	Q98	adywiki	Хышхо_Шъэф	81
22780716	Q91	fawiki	آبراهام_لینکلن	2417
22789871	Q87	tgwiki	Искандария	26
22797230	Q94	ocwiki	Android	99
22823490	Q83	sqwiki	MediaWiki	111
22828824	Q95	azbwiki	قوقول	184
22833974	Q88	amwiki	አሌክሳንድርያ፣_ቨርጂኒያ	8
22836626	Q90	kabwiki	Paris_(Fransa)	142
22845409	Q85	ladwiki	El_Kairo	34
22870455	Q89	nowiki	Eple	337
22872008	Q94	xmfwiki	Android	109
22877244	Q96	lrcwiki	مکزیک	135
22899930	Q98	olowiki	Tyynimeri	85
22900048	Q90	olowiki	Pariižu	149
22900112	Q96	olowiki	Meksikku	139
22900148	Q84	olowiki	London	197
22900245	Q85	olowiki	Kairo	36
22900396	Q97	olowiki	Atlantan_valdumeri	77
22900431	Q91	olowiki	Abraham_Lincoln	59
22901779	Q85	hakwiki	Cairo	36
22905450	Q89	olowiki	Juablokku	52
22927883	Q87	ladwiki	Alejandria	36
22930725	Q81	mnwiki	Лууван	103
22933190	Q90	pntwiki	Παρίσι	158
22944873	Q91	cvwiki	Авраам_Линкольн	71
22959617	Q99	lrcwiki	کاليفورنيا	181
22961855	Q94	brwiki	Android	99
22990443	Q91	lowiki	ອັບຣາຮາມ_ລິນຄອນ	56
22991431	Q91	biwiki	Abraham_Lincoln	64
23030090	Q89	urwiki	سیب	70
23037456	Q82	ruwiki	Принтер	13489
23044927	Q96	yiwiki	מעקסיקע	137
23046674	Q91	tgwiki	Абраҳам_Линколн	64
23048633	Q94	tetwiki	Android_(Sistema_Operasaun)	132
23062807	Q89	biwiki	Aple	51
23082969	Q95	hywiki	Գուգլ_(ընկերություն)	204
23085657	Q83	pawiki	ਮੀਡੀਆ_ਵਿਕੀ	86
23086964	Q91	gomwiki	Abraham_Lincoln	70
23125956	Q96	wawiki	Mecsike	135
23176940	Q86	bnwiki	মাথাব্যথা	39
23177899	Q98	maiwiki	प्रशान्त_महासागर	104
23182009	Q89	svwiki	Äpple	1917
23196476	Q97	ugwiki	ئاتلانتىك_ئوكيان	71
23223208	Q94	tgwiki	Android	102
23226129	Q81	ltwiki	Valgomoji_morka	102
23226136	Q81	tkwiki	Käşir	22
23226154	Q89	tkwiki	Alma	48
23228274	Q94	azwiki	Android_(əməliyyat_sistemi)	151
23236664	Q85	csbwiki	Kairo	35
23243569	Q90	maiwiki	पेरिस	151
23295956	Q98	sdwiki	پيسفڪ_سمنڊ	82
23418117	Q82	wawiki	Scrirece	27
23422451	Q95	kmwiki	ហ្គូហ្គល	170
23437577	Q89	astwiki	Mazana	61
23437578	Q89	afwiki	Appel	99
23437579	Q89	angwiki	Æppel	75
23437580	Q89	arcwiki	ܚܙܘܪܐ	52
23437581	Q89	alswiki	Apfel	88
23437582	Q89	arzwiki	تفاح	67
23437583	Q89	anwiki	Mazana	61
23437584	Q89	arwiki	تفاح	3463
23450534	Q96	emlwiki	Mèsic	126
23483579	Q90	acewiki	Paris	143
23485922	Q97	ruwiki	Атлантический_океан	10686
23487474	Q84	ffwiki	London	192
23521084	Q87	xmfwiki	ალექსანდრია	29
23562991	Q88	sqwiki	Alexandria,_Virginia	8
23564619	Q81	hakwiki	Fùng-chhoi-thèu	17
23585380	Q90	tgwiki	Порис	154
23599549	Q97	ffwiki	Atalantik	74
23599615	Q87	enwiki	Alexandria	38244
23659806	Q99	nvwiki	Ahééháshį́į́h_Hahoodzo	194
23662073	Q90	hawiki	Paris	137
23689818	Q81	dawiki	Havegulerod	48
23703730	Q95	tcywiki	ಗೂಗಲ್	153
23809493	Q99	iawiki	Stato_California	158
23830557	Q96	mhrwiki	Мексика	107
23831452	Q85	iawiki	Cairo_(citate_in_Egypto)	30
23835198	Q87	azbwiki	الکزاندریا_،_(رومانی)	26
23904971	Q94	afwiki	Android	59
23950122	Q96	nvwiki	Naakaii_Bikéyah	30
23956772	Q96	hiwiki	मेक्सिको	111
23958141	Q97	dtywiki	आन्ध्र_महासागर	5
23958300	Q98	dtywiki	प्रशान्त_महासागर	7
23958417	Q84	dtywiki	लण्डन	10
23966228	Q98	orwiki	ପ୍ରଶାନ୍ତ_ମହାସାଗର	6
23967395	Q99	xalwiki	Калифорния	9
24012356	Q89	enwiki	Apple	54138
